#RESOURCE=yCat_120590137
#Name: J/AcA/59/137
#Title: ASAS Galactic fundamental mode RR Lyrae stars (Szczygiel+, 2009)
#Table	J_AcA_59_137_table1:
#Name: J/AcA/59/137/table1
#Title: Fourier parameters for 1423 ASAS RRab stars
#Column	a0	(F9.6)	a0 Fourier parameter	[ucd=stat.fit.param]
#Column	a1	(F9.6)	a1 Fourier parameter	[ucd=stat.fit.param]
#Column	phi1	(F9.6)	{phi}1 Fourier parameter	[ucd=stat.fit.param]
#Column	a2	(F9.6)	a2 Fourier parameter	[ucd=stat.fit.param]
#Column	phi2	(F9.6)	{phi}2 Fourier parameter	[ucd=stat.fit.param]
#Column	a3	(F9.6)	a3 Fourier parameter	[ucd=stat.fit.param]
#Column	phi3	(F9.6)	{phi}3 Fourier parameter	[ucd=stat.fit.param]
#Column	a4	(F9.6)	a4 Fourier parameter	[ucd=stat.fit.param]
#Column	phi4	(F9.6)	{phi}4 Fourier parameter	[ucd=stat.fit.param]
#Column	a5	(F9.6)	a5 Fourier parameter	[ucd=stat.fit.param]
#Column	phi5	(F9.6)	{phi}5 Fourier parameter	[ucd=stat.fit.param]
#Column	a6	(F9.6)	a6 Fourier parameter	[ucd=stat.fit.param]
#Column	phi6	(F9.6)	{phi}6 Fourier parameter	[ucd=stat.fit.param]
#a0	a1	phi1	a2	phi2	a3	phi3	a4	phi4	a5	phi5	a6	phi6
#mag	mag	rad	mag	rad	mag	rad	mag	rad	mag	rad	mag	rad
#---------	---------	---------	---------	---------	---------	---------	---------	---------	---------	---------	---------	---------
12.369730	-0.378670	 0.860296	-0.191549	 0.980418	 0.124402	 4.553417	-0.092608	 1.881062	 0.054725	 5.662901	 0.027074	 6.069821
13.764005	-0.274469	 0.927787	-0.153332	 1.243646	 0.076495	 5.207278	 0.030120	 5.432429	 0.045148	 5.895392	 0.005277	 0.518689
13.515589	 0.252843	 4.350560	 0.102894	 4.874835	 0.068566	 5.618199	 0.035441	 0.743057	 0.015553	 1.959856	-0.009015	 0.294092
12.996768	 0.299144	 4.296384	 0.118963	 4.787504	 0.048769	 4.981437	-0.013505	 1.240135	-0.014339	 4.756438	-0.007823	 0.669322
14.007317	 0.365646	 4.447208	-0.114145	 1.940379	 0.043260	 5.854556	-0.010694	 1.743879	-0.024550	 4.519262	 0.027440	 5.529204
13.179962	-0.353181	 0.808188	-0.205981	 0.941037	-0.127380	 1.427738	 0.084383	 4.998077	-0.033875	 2.346258	 0.026694	 5.648797
13.949513	-0.303366	 0.918248	-0.120088	 0.603946	-0.108590	 1.316279	 0.059070	 5.245606	-0.058988	 2.855095	 0.044688	 1.380301
13.808909	 0.290782	 4.257509	 0.135790	 4.845160	 0.088806	 5.519151	 0.053329	 0.445392	 0.023964	 1.151799	-0.011956	 0.561368
13.003752	 0.363951	 4.120095	-0.175765	 1.061872	 0.124929	 4.659759	-0.082641	 1.948628	 0.072189	 5.699219	 0.024307	 0.511944
13.847052	 0.289593	 4.022515	-0.172270	 1.487465	-0.106506	 2.328069	 0.051901	 5.740530	 0.026770	 1.330026	 0.004155	 5.192782
13.266239	 0.424649	 4.043485	-0.201772	 0.898269	-0.165091	 1.211297	-0.115300	 1.815932	-0.071285	 2.199048	 0.048733	 5.725571
14.398397	 0.411244	 3.857790	-0.221574	 0.910298	-0.096063	 1.400373	 0.077211	 4.042580	-0.143000	 1.303032	 0.119991	 0.089262
12.966199	-0.293893	 0.817978	-0.137182	 1.334852	-0.088662	 1.927643	 0.026993	 5.674528	 0.022334	 0.226566	 0.002224	 5.777724
13.209638	 0.408918	 4.090252	-0.200881	 1.151265	-0.117054	 1.550467	 0.094341	 5.023683	 0.054342	 5.380171	 0.051324	 0.025786
13.581810	-0.286967	 0.919316	-0.120535	 1.124181	 0.063504	 4.795629	 0.024826	 5.528478	 0.033135	 0.298418	-0.011057	 2.275150
12.954808	-0.315189	 0.882805	-0.168487	 1.044264	-0.123581	 1.488235	 0.071556	 5.135961	-0.040000	 2.532715	-0.016385	 2.996792
13.973573	 0.396156	 3.962829	-0.183349	 0.803269	-0.154416	 0.829622	-0.099618	 1.343108	-0.085290	 1.820359	-0.075404	 2.444478
13.991707	 0.404541	 4.050366	-0.199289	 0.920468	-0.142097	 1.311564	-0.081334	 1.800726	-0.076024	 1.696804	 0.070927	 5.417406
13.430329	 0.211049	 4.474733	 0.092678	 5.217298	 0.046555	 6.079554	-0.027627	 4.788560	 0.007215	 2.071953	 0.014884	 4.719890
13.054620	 0.149111	 4.483720	 0.050247	 5.281278	-0.017038	 4.229523	-0.011200	 5.379813	-0.004504	 0.888202	 0.005662	 0.225664
13.949728	 0.296258	 4.688527	 0.127654	 5.227946	 0.098320	 0.354750	 0.043019	 0.232634	-0.064977	 0.038617	-0.003305	 5.516710
12.623699	-0.222078	 1.039323	-0.102010	 1.718355	 0.050213	 5.735667	 0.017686	 0.686639	-0.010289	 6.228348	 0.003624	 2.769852
13.285087	 0.327682	 3.978279	 0.167485	 4.241443	-0.113091	 1.471652	-0.047580	 1.961173	 0.032136	 5.829709	 0.024621	 5.985232
12.024067	 0.240603	 4.124329	-0.108790	 1.222842	 0.072382	 4.892991	 0.036329	 5.698361	 0.015040	 0.115631	 0.007516	 6.271216
13.385109	 0.381055	 3.876517	-0.212669	 0.734554	-0.119095	 1.012934	-0.099080	 1.525457	-0.043538	 2.184686	-0.038067	 2.274788
12.562177	-0.303564	 0.763957	-0.161578	 0.971566	-0.093367	 1.519420	 0.046625	 5.263389	 0.023812	 5.280196	 0.020095	 6.268244
12.513200	-0.114053	 1.053926	-0.049742	 1.168463	 0.047688	 4.680915	 0.023018	 5.087887	 0.016685	 5.774483	 0.008371	 5.984362
13.864706	 0.224022	 4.251576	-0.123228	 1.476395	-0.056383	 2.316655	 0.037717	 6.093165	 0.028806	 4.723017	-0.016670	 6.063294
12.959407	 0.346130	 4.460717	 0.095362	 5.057966	 0.047040	 0.176223	-0.032308	 4.719592	-0.040233	 6.266114	-0.039062	 0.705696
13.622607	 0.402783	 4.108482	-0.177835	 0.934079	-0.094366	 1.100828	-0.045623	 1.508313	-0.038820	 1.870428	-0.034213	 1.215604
13.303550	-0.227391	 0.852104	 0.106965	 4.325771	 0.061661	 4.944968	 0.021332	 5.893845	-0.010781	 1.568039	 0.006994	 5.287821
13.626452	-0.170349	 0.521236	-0.054712	 0.432168	-0.023239	 1.601866	-0.019843	 0.881448	 0.005924	 4.752004	-0.012045	 1.971703
13.269070	 0.157298	 4.168665	-0.073802	 1.174969	 0.046452	 4.805563	 0.035403	 5.792795	 0.026908	 0.111313	-0.008291	 2.241591
13.628919	 0.444926	 4.097599	-0.179828	 0.916574	-0.130733	 1.212638	-0.056598	 1.825350	 0.031246	 5.381989	 0.030855	 5.949183
13.577123	-0.264744	 0.741090	-0.110949	 0.962633	-0.066244	 1.591058	 0.054424	 4.941603	-0.024277	 1.717311	-0.012394	 1.675086
12.329514	-0.184647	 0.869251	 0.071002	 4.573982	-0.030606	 1.722231	 0.003634	 6.201704	 0.011728	 0.468777	 0.005603	 2.381448
12.216913	 0.233387	 4.102618	 0.110837	 4.437605	-0.063283	 1.722909	 0.032800	 5.466245	 0.006545	 6.202122	 0.006128	 5.307183
12.881338	 0.118091	 4.516991	 0.021956	 5.610106	 0.009258	 0.599299	 0.003092	 5.111039	-0.007979	 0.008970	 0.006793	 5.786911
12.697060	 0.457776	 4.100008	 0.217239	 4.096146	 0.161701	 4.368265	 0.104312	 4.814770	 0.064322	 5.278504	-0.039648	 2.524691
12.531285	-0.323161	 0.698501	-0.176216	 0.649361	-0.113265	 0.818487	-0.072979	 1.055575	-0.034007	 1.586050	-0.041876	 1.268250
13.147396	 0.326392	 4.075444	-0.168328	 1.233364	-0.116496	 1.634205	 0.060452	 5.521041	-0.017213	 2.920933	 0.032417	 6.251039
13.931274	-0.373466	 0.833115	-0.154015	 0.648920	-0.122802	 0.814832	-0.064958	 1.010982	-0.057069	 1.162997	 0.062189	 5.346749
12.124519	-0.429164	 0.814217	-0.216520	 0.754190	-0.161409	 0.939625	 0.109268	 4.444918	 0.072428	 4.668892	 0.053312	 5.042078
13.272537	-0.314733	 0.913821	-0.165994	 1.176422	-0.107560	 1.714229	 0.062918	 5.696982	-0.032277	 2.780969	 0.019443	 0.481900
13.555690	 0.370112	 4.084123	-0.191066	 1.114363	 0.121777	 4.740353	-0.098885	 2.122881	 0.063139	 5.759737	 0.060554	 0.620661
14.096096	-0.249855	 0.883747	-0.107251	 1.111332	-0.069451	 1.720969	-0.060397	 1.797046	 0.042692	 5.957607	-0.012247	 2.030249
13.029482	 0.375584	 3.998879	 0.144389	 3.945432	-0.138020	 0.979668	-0.076164	 1.333064	-0.062462	 1.426793	-0.053214	 2.266931
13.621040	 0.329466	 4.345598	-0.156568	 1.243066	 0.111669	 4.922280	 0.055580	 5.948568	 0.037362	 6.256710	 0.020362	 0.024279
12.440009	 0.319858	 4.224502	-0.166151	 1.523300	 0.105681	 5.264549	 0.061260	 6.192083	 0.032560	 0.432388	 0.019148	 0.946825
13.624187	 0.360287	 3.954425	-0.163226	 0.755811	 0.151419	 4.302667	-0.089297	 1.487858	 0.058154	 5.270135	-0.043246	 2.814860
13.105086	 0.428718	 4.263953	-0.175691	 1.294707	-0.094621	 1.802231	 0.053739	 5.785514	 0.024670	 0.690324	 0.011504	 6.180734
11.144664	 0.177910	 4.275205	 0.070816	 5.103186	 0.031703	 6.259308	-0.013352	 4.749988	-0.007810	 0.191782	-0.005817	 1.738847
11.914527	 0.396299	 3.922528	-0.175535	 0.749817	-0.136598	 0.890749	-0.085169	 1.289549	 0.063030	 4.651515	 0.041279	 5.055826
 9.027498	 0.165137	 4.401010	 0.060315	 5.203017	 0.023774	 0.121575	-0.006058	 5.107561	-0.004238	 0.199959	-0.002876	 1.496224
12.494168	 0.189804	 4.153799	 0.078574	 4.599530	 0.041521	 5.321867	 0.016195	 0.134235	 0.010214	 0.998225	 0.002435	 3.622090
12.545658	 0.242623	 4.114886	 0.112206	 4.700167	 0.061181	 5.405131	 0.019583	 0.471291	-0.013272	 4.788973	-0.013159	 5.765779
12.543975	 0.334617	 4.102372	-0.145447	 1.312376	 0.087713	 4.946263	 0.048620	 5.564310	 0.019075	 6.072686	 0.022240	 0.743244
13.541159	-0.322511	 0.796296	-0.158628	 0.858751	-0.109411	 1.179781	 0.081613	 5.090089	-0.033131	 2.063732	 0.022764	 6.090787
14.014591	 0.366206	 4.149400	 0.205069	 4.214776	-0.114613	 1.548359	 0.048862	 5.629345	 0.006268	 0.788331	-0.022812	 2.523957
13.772732	 0.363858	 4.295787	 0.157003	 4.436301	 0.139735	 4.761502	 0.074529	 5.398628	 0.070672	 6.125953	 0.046372	 0.440270
13.543832	-0.224806	 1.037902	-0.091419	 1.228192	 0.054027	 4.785661	 0.017788	 5.594152	-0.008895	 0.309983	-0.001626	 1.818996
12.439039	 0.411717	 4.136253	 0.154921	 4.274221	-0.107417	 1.381590	 0.063448	 4.976017	 0.044407	 5.932765	 0.030425	 0.069042
13.766834	 0.373288	 3.956391	 0.170398	 3.927144	-0.141724	 1.142703	-0.104031	 1.500144	-0.055693	 1.455657	 0.048232	 5.624031
14.229297	-0.239321	 1.109349	-0.104317	 0.552997	-0.094358	 1.525759	 0.044238	 5.804337	 0.019505	 0.217721	 0.012268	 3.941155
13.086175	-0.387806	 0.794605	-0.222530	 0.929959	-0.131921	 1.361682	-0.095481	 1.740911	 0.046970	 5.435722	 0.037893	 5.455144
13.301775	-0.406908	 0.629475	-0.209797	 0.682832	-0.127773	 0.841109	-0.065032	 1.053831	-0.045127	 1.291882	-0.039962	 1.903122
13.749147	 0.382144	 4.079897	-0.178974	 1.415582	 0.136494	 5.032111	 0.043417	 5.476813	 0.053345	 5.931745	 0.044575	 0.291235
10.151550	-0.239252	 0.944296	-0.113557	 1.439274	 0.069286	 5.295682	 0.031579	 6.098383	 0.011693	 0.582069	 0.006869	 2.421852
13.687167	 0.430090	 4.035618	-0.213665	 0.898797	 0.132109	 4.372638	-0.090954	 1.606643	-0.052753	 2.235579	 0.048629	 5.612086
13.528717	 0.186139	 4.793634	 0.068836	 6.053671	 0.018155	 1.574709	-0.019329	 6.248530	-0.010957	 6.234308	-0.000759	 0.008692
13.651353	-0.310046	 0.790171	-0.190215	 0.903077	-0.080202	 1.136039	-0.065673	 1.399175	 0.053750	 5.478343	-0.014908	 1.565613
11.976407	 0.254807	 4.274897	 0.094110	 4.682650	 0.053702	 5.154686	 0.035773	 6.079786	 0.023356	 1.061279	-0.010895	 5.007548
13.595669	 0.219982	 4.380466	-0.017227	 3.272683	-0.017746	 3.194579	 0.020511	 4.112089	-0.024826	 4.554302	-0.013987	 1.999703
13.191936	-0.237220	 0.905754	-0.098819	 1.302205	 0.052559	 5.024841	 0.041447	 6.083525	 0.010212	 1.423287	-0.005080	 0.569178
13.870354	 0.418191	 4.078040	-0.180017	 1.094100	-0.143473	 1.447633	 0.092237	 5.240061	-0.049549	 2.706232	-0.016990	 1.735557
14.258740	-0.299943	 0.840193	-0.106915	 0.747913	-0.109365	 0.989491	 0.077093	 5.517988	-0.099403	 0.827048	 0.188760	 0.310242
13.849609	 0.225953	 4.192184	 0.085586	 4.373796	-0.059620	 0.961234	 0.064409	 5.200581	-0.031049	 0.409630	 0.065796	 5.223114
12.819737	 0.293486	 4.248195	-0.104736	 1.575087	 0.037100	 4.970103	 0.020253	 5.697534	 0.007975	 5.624953	-0.010494	 5.567332
13.650647	 0.334385	 4.116648	-0.150974	 1.336180	 0.097148	 5.018371	 0.049903	 5.676374	-0.041223	 3.210615	 0.009010	 0.706115
13.143147	-0.220574	 0.937646	 0.107112	 4.554236	 0.051636	 4.974910	 0.026079	 5.867039	 0.014211	 0.553107	 0.015822	 0.124373
13.384935	 0.378126	 4.328529	-0.148749	 1.478501	 0.054038	 5.215033	 0.004942	 1.654042	-0.014597	 0.712134	-0.037229	 1.816114
13.191685	-0.445633	 0.667460	-0.173432	 0.398702	-0.100780	 0.735873	 0.067578	 4.390592	-0.037316	 1.506688	-0.026023	 2.058228
 8.802447	 0.148055	 4.555894	 0.040266	 4.788719	 0.012803	 5.360743	 0.007731	 5.824977	 0.000529	 3.114485	 0.004668	 0.628186
13.240126	-0.303072	 1.063726	 0.100520	 4.537309	 0.065734	 4.971148	 0.014876	 5.785114	-0.006731	 4.545747	 0.009229	 1.142078
13.523709	 0.148273	 4.347120	-0.055639	 1.650583	 0.044302	 4.801383	 0.013533	 5.224548	 0.014144	 6.043408	 0.017143	 1.653052
13.782694	-0.329656	 0.857271	-0.154565	 0.859151	-0.104869	 1.202464	-0.072256	 1.576692	-0.034392	 1.946972	-0.041969	 2.314239
13.602520	-0.221494	 0.733287	-0.107021	 0.713142	-0.082657	 1.132488	 0.063170	 4.741168	 0.015610	 4.509062	-0.022238	 2.194057
13.393035	 0.276188	 4.271572	-0.095199	 1.435620	-0.032962	 2.025464	 0.013823	 6.262232	 0.007482	 0.671276	-0.003751	 1.106216
12.980136	-0.116721	 1.016377	 0.055187	 4.565368	 0.032421	 5.189286	 0.010687	 5.506642	 0.008444	 4.402434	-0.007993	 0.634536
13.003318	 0.355683	 3.964897	 0.175586	 4.271672	-0.123671	 1.696360	-0.057925	 2.157798	 0.046215	 5.696079	 0.021790	 0.209577
13.930572	 0.316895	 4.380229	 0.156853	 4.628788	-0.098677	 2.062427	 0.072268	 0.077970	 0.004991	 4.220309	 0.033559	 1.495549
13.513370	-0.312519	 0.756577	-0.161039	 1.183517	-0.103870	 1.606677	-0.049812	 2.452312	-0.000083	 3.393333	 0.029481	 5.684367
12.343759	-0.146746	 0.882332	 0.056094	 4.671172	 0.041780	 5.800348	 0.011622	 6.029592	-0.004262	 0.553904	-0.016887	 0.605735
13.185048	-0.348957	 0.800613	-0.172952	 1.017644	-0.095721	 1.317731	-0.064214	 1.812476	-0.028024	 1.476283	 0.028838	 5.961854
13.203912	-0.328785	 0.753349	-0.198271	 0.905676	-0.117352	 1.277235	-0.075255	 1.659721	 0.044797	 5.234281	 0.034477	 5.639632
13.877023	-0.216506	 0.913563	-0.107844	 0.743529	-0.077517	 1.056068	 0.037106	 4.222179	 0.052458	 4.659227	 0.050397	 5.514145
11.762585	-0.323859	 0.883046	-0.169974	 1.025482	 0.119076	 4.608592	 0.069621	 5.108339	 0.046584	 5.644923	 0.022963	 6.241046
13.838207	-0.210082	 0.985665	-0.067452	 1.714117	 0.033719	 0.313587	-0.008833	 1.013915	 0.008625	 5.265182	 0.006767	 1.320878
13.354649	-0.381147	 0.778365	-0.193362	 0.827360	-0.145375	 1.047331	 0.090638	 4.734788	 0.058784	 4.973121	-0.035350	 2.207662
13.047461	-0.358338	 0.930607	-0.165548	 1.001955	-0.104916	 1.649405	 0.061144	 5.264492	-0.039578	 2.425240	 0.039627	 6.088906
12.867495	 0.272514	 4.087031	-0.144812	 1.187622	-0.070471	 1.682526	 0.046356	 5.617742	-0.017795	 2.698645	 0.016168	 0.287581
13.594121	-0.170059	 0.928156	-0.069687	 1.764075	-0.024143	 2.177396	 0.027709	 4.713965	 0.025635	 6.038048	-0.010243	 6.023617
10.995012	 0.366790	 3.993727	-0.185974	 1.261204	 0.103868	 5.149520	 0.066259	 5.556548	 0.034559	 0.019739	 0.017872	 0.540041
12.535086	 0.102122	 4.736399	 0.015716	 6.086667	-0.008495	 4.467313	-0.010369	 0.966188	 0.003350	 1.293517	-0.004561	 0.539155
11.522660	 0.311513	 4.073314	 0.157522	 4.479859	 0.096274	 5.134831	 0.049003	 5.926340	 0.024676	 0.106631	 0.014630	 0.722099
12.146283	 0.289483	 4.151014	-0.114102	 1.204619	-0.067669	 1.642448	-0.028553	 2.153327	-0.014579	 2.599979	 0.008833	 5.235579
12.501432	-0.194210	 0.863333	-0.098084	 1.275448	-0.063999	 1.615430	 0.033361	 5.836763	 0.005539	 5.929666	 0.015403	 0.211198
13.130272	-0.298819	 0.855848	-0.148308	 0.965674	 0.097723	 4.629606	 0.064473	 5.237638	 0.046988	 5.569791	 0.017244	 5.460328
11.355293	 0.272201	 4.097675	-0.130526	 1.153495	-0.086948	 1.696940	-0.051858	 2.372052	 0.028505	 6.171307	-0.006752	 3.614177
12.089961	 0.328151	 4.158248	-0.160786	 1.091932	-0.106290	 1.421674	 0.056864	 5.022261	 0.027887	 5.587413	 0.019290	 6.166008
11.872938	 0.220395	 4.128034	-0.093543	 1.485160	 0.055168	 5.356592	 0.020900	 0.069972	 0.007959	 0.938299	-0.009533	 5.801963
11.517267	-0.393691	 0.948104	-0.181163	 1.070453	-0.124162	 1.439059	-0.078882	 1.830622	 0.056798	 5.542477	 0.033650	 6.062339
13.150376	 0.362376	 4.331866	 0.159616	 4.815865	 0.078865	 5.524918	 0.029579	 0.252753	 0.007805	 5.951186	 0.016600	 1.962324
13.840784	 0.312626	 4.291968	-0.092217	 1.612062	 0.077786	 4.934472	 0.068168	 5.846365	 0.036226	 0.323807	 0.024115	 1.107485
11.086613	 0.291976	 4.360432	 0.063428	 5.352839	 0.021091	 5.996312	 0.011665	 1.399455	 0.005848	 2.774238	-0.008064	 0.370564
12.919940	 0.404143	 3.968126	-0.215149	 0.875884	-0.133238	 1.298045	 0.095922	 4.753694	 0.059106	 5.450807	 0.039784	 5.380827
13.624767	 0.271017	 4.297949	-0.092285	 1.396398	 0.081209	 5.346820	 0.054286	 5.680590	-0.007186	 5.413206	 0.014673	 1.258464
12.998890	-0.269584	 0.883608	-0.130576	 0.885716	 0.069069	 4.702162	 0.030430	 5.029508	 0.017176	 6.092728	-0.007441	 5.894286
13.427191	-0.201875	 0.961431	-0.100410	 1.369280	 0.042551	 4.892223	 0.032705	 5.386184	 0.004316	 0.757795	 0.009815	 0.172829
13.110543	 0.308225	 4.429674	 0.139730	 5.132107	 0.065027	 5.849119	 0.034541	 6.034109	 0.021890	 0.720747	 0.010810	 5.718473
12.728998	-0.060076	 0.263580	 0.008206	 5.236048	 0.003486	 6.128159	-0.014064	 0.704010	 0.003994	 5.235354	-0.007965	 5.506057
13.455658	-0.300840	 0.919622	-0.164511	 1.255849	 0.103115	 4.882262	 0.077379	 5.564261	 0.029376	 0.019116	-0.005177	 0.561280
13.297057	 0.232341	 4.485570	 0.119442	 5.075950	 0.068482	 5.846502	 0.049071	 0.955692	 0.004049	 4.911782	-0.024322	 5.875803
13.665304	 0.401091	 4.107911	-0.177722	 1.041131	 0.114853	 4.506127	-0.096286	 2.025665	 0.029554	 5.368239	 0.035107	 5.929000
14.253886	-0.235330	 0.977668	-0.151736	 1.207814	 0.099075	 4.786507	 0.012948	 0.837857	 0.046681	 0.559908	 0.002939	 1.364089
12.741793	-0.258520	 0.803799	-0.135898	 1.111839	-0.070229	 1.816834	-0.037723	 2.139357	 0.020365	 0.011820	 0.007888	 1.526222
14.286698	 0.244393	 4.116306	 0.109070	 4.711888	 0.096567	 5.083474	-0.032600	 2.762532	-0.027110	 2.106827	-0.026992	 4.805840
12.222010	 0.249137	 4.107478	-0.108616	 1.294140	 0.061149	 5.160440	 0.023456	 5.767323	-0.012465	 4.194069	-0.001580	 2.747518
13.727428	-0.219361	 0.972874	-0.096759	 1.138955	 0.054672	 4.873154	 0.026475	 5.905453	-0.009454	 5.160703	-0.010993	 1.022393
12.505770	 0.179615	 4.333938	 0.074900	 5.193312	 0.031285	 6.138815	-0.017571	 4.928077	-0.012037	 0.016299	-0.013030	 0.965629
13.333622	-0.410902	 0.681786	-0.202508	 0.688319	-0.134110	 0.986597	 0.100328	 4.520604	-0.075812	 1.710218	 0.044715	 5.202543
13.429411	-0.233359	 0.940492	-0.116418	 1.421804	 0.065286	 5.351387	 0.029573	 0.129537	 0.012962	 1.381129	 0.011448	 2.085669
12.358466	 0.095837	 4.404319	 0.015079	 5.193971	 0.006190	 5.330955	-0.001855	 5.376939	-0.011178	 0.974624	-0.012691	 0.484283
13.009281	 0.274174	 4.443148	-0.118868	 1.836143	 0.057693	 5.412857	 0.028682	 0.151537	 0.014482	 6.265533	 0.006153	 1.365470
13.412467	 0.367184	 3.989475	 0.195150	 4.098551	 0.112073	 4.552227	 0.092667	 4.999582	-0.034915	 2.360934	 0.026746	 5.986769
13.375683	 0.433945	 4.400543	-0.169655	 1.777319	 0.087056	 5.480389	-0.014336	 2.359248	-0.021502	 0.634429	-0.037945	 0.946912
13.183614	 0.282129	 4.419507	 0.134514	 5.088998	 0.067789	 6.032815	 0.051295	 0.616501	-0.023007	 5.072983	-0.013203	 5.556093
13.038826	-0.317660	 0.785351	-0.178199	 1.131327	-0.105803	 1.561169	 0.046168	 5.508229	 0.024734	 5.714057	 0.027762	 0.619804
10.990888	-0.292460	 0.904272	 0.143650	 4.441865	-0.086850	 1.859150	 0.042750	 5.435965	 0.029296	 5.904920	 0.016003	 0.344228
13.158361	 0.350892	 4.121980	 0.176212	 4.313438	 0.092047	 4.756842	 0.066148	 5.228542	 0.038355	 5.994296	 0.019490	 0.454127
12.050789	-0.385240	 0.685630	-0.198470	 0.522106	-0.141515	 0.729757	-0.103735	 1.023351	-0.066985	 1.136199	-0.039213	 1.626310
11.823848	-0.272810	 0.851272	 0.135234	 4.364489	 0.076686	 5.002131	 0.029576	 5.499572	-0.017499	 2.729333	-0.001742	 1.841027
13.750574	 0.371640	 4.212680	 0.159437	 4.103650	 0.113307	 4.466618	-0.079193	 1.595653	-0.059443	 1.954245	 0.056260	 5.735007
13.555201	-0.303335	 0.909067	-0.104256	 0.904697	-0.082546	 1.079643	 0.088123	 4.711117	 0.064768	 5.562441	-0.025761	 1.530498
12.174517	-0.070784	 1.083032	-0.031845	 0.949867	-0.030453	 0.976608	 0.013868	 4.729909	 0.009199	 4.460141	 0.011257	 4.744407
14.168396	-0.168080	 0.601185	-0.104421	 5.129852	-0.075516	 4.902694	-0.027614	 0.132192	-0.086422	 5.707119	 0.076181	 4.535689
10.769991	-0.460562	 0.944917	-0.210540	 0.961590	-0.153834	 1.240167	-0.094320	 1.652323	 0.065095	 5.200151	-0.045134	 2.581188
14.277056	 0.336919	 4.302750	 0.113695	 4.874902	 0.027113	 5.982381	-0.021451	 5.460330	-0.068331	 1.597267	 0.036099	 0.696888
13.506088	 0.328741	 4.159774	-0.073923	 1.662349	 0.042693	 5.147891	-0.009448	 3.356050	 0.020938	 1.982171	 0.011041	 0.946792
13.843436	 0.268150	 4.025466	-0.179402	 1.255766	-0.099899	 1.831768	 0.037092	 5.895178	-0.016424	 2.220015	 0.033889	 6.243207
 9.550144	-0.312450	 1.033989	-0.131740	 1.350248	 0.082533	 5.106176	 0.044280	 5.867544	 0.020560	 0.282129	-0.006435	 4.747612
12.842633	-0.164082	 0.942109	 0.058705	 5.075652	 0.026246	 0.129588	-0.011744	 5.702411	-0.002575	 5.703305	 0.005162	 5.079900
12.596455	-0.232151	 0.894810	-0.105827	 1.031444	 0.070871	 4.885834	 0.035188	 5.059014	 0.009443	 0.030331	 0.010785	 0.276479
13.595390	 0.371780	 4.140498	 0.162732	 4.336466	 0.134440	 4.783130	 0.088728	 5.400901	 0.054309	 6.081504	 0.026472	 1.097241
13.423513	-0.247404	 0.795120	 0.115557	 4.396616	-0.057835	 1.900398	 0.026397	 5.827320	 0.019309	 0.013507	 0.011358	 1.540353
12.292490	 0.059850	 4.256299	 0.032777	 4.440745	 0.022970	 5.247767	 0.014811	 5.309196	 0.007504	 0.247788	 0.003742	 1.536014
13.909194	 0.270199	 4.450020	 0.094576	 5.335339	 0.019039	 6.075505	 0.046292	 5.282295	-0.028105	 0.265824	 0.030722	 5.990260
13.320805	-0.172214	 1.008509	-0.075796	 1.687651	 0.029703	 5.765448	-0.001778	 0.477307	-0.012229	 0.654161	 0.022386	 0.710521
13.846381	 0.269966	 5.076312	 0.069423	 0.719735	-0.031911	 4.458093	 0.031764	 4.877988	 0.017216	 0.293932	-0.006374	 0.482149
13.570740	 0.255256	 4.312485	-0.116787	 1.522150	 0.052515	 5.387414	 0.027825	 5.933777	 0.010333	 0.294370	 0.011283	 0.902799
12.759766	 0.365755	 4.030263	-0.175281	 0.969617	 0.115831	 4.534179	-0.090164	 1.940733	-0.050038	 2.403393	 0.035318	 6.130092
13.614766	-0.269779	 0.769816	-0.119538	 1.104146	 0.083068	 4.652815	 0.038461	 5.571411	 0.002650	 0.028740	-0.013252	 2.301038
12.075103	-0.116175	 0.942802	-0.060375	 1.200874	-0.037645	 1.847726	 0.026345	 5.487774	 0.013609	 5.516582	 0.012556	 5.880787
13.031591	-0.208308	 0.861113	-0.103531	 1.273851	 0.046630	 5.247291	-0.013794	 2.717897	 0.002627	 5.331766	-0.007722	 5.525939
13.476780	 0.270730	 4.084437	-0.127981	 1.176055	 0.096125	 5.104651	 0.038932	 5.834532	 0.036929	 0.081696	 0.008696	 5.049240
13.338197	-0.231954	 0.884306	-0.084029	 1.136677	-0.079622	 1.337278	 0.034567	 5.056661	 0.016871	 6.001788	 0.007021	 5.143482
11.510437	 0.184987	 4.154636	-0.082950	 1.683453	 0.041203	 5.715642	 0.015436	 0.472178	-0.009471	 5.017934	-0.009171	 0.382252
13.274005	-0.254681	 0.894314	 0.119547	 4.513541	 0.067144	 5.430380	 0.026082	 0.023130	 0.008162	 6.068850	 0.011559	 1.060438
12.090181	 0.144674	 4.305534	 0.094700	 4.706851	 0.036137	 5.004885	 0.023310	 5.754672	 0.034290	 6.219273	 0.009305	 0.874086
13.170164	-0.250826	 0.996565	-0.106620	 1.249124	-0.037106	 1.822293	 0.025034	 5.293415	 0.018610	 1.100364	-0.005414	 4.583193
13.053257	 0.423207	 4.097836	 0.233912	 4.191475	-0.138052	 1.614617	 0.081965	 5.241289	 0.041368	 6.077609	 0.046793	 6.048823
